"division","gender","age_group","education","number","cell_proportion_of_division_total"
"Riverina","Female","ages18to29","gradDipDipCertIIIandIV",2993,0.0301027900146843
"Riverina","Female","ages18to29","highSchoolorCertIorIIorLess",5223,0.0525315309878704
"Riverina","Female","ages18to29","postgraduateDegree",103,0.00103594633194537
"Riverina","Female","ages30to44","bachelorDegree",2901,0.0291774787278981
"Riverina","Female","ages30to44","gradDipDipCertIIIandIV",4331,0.0435600345985959
"Riverina","Female","ages30to44","highSchoolorCertIorIIorLess",4067,0.0409047935147748
"Riverina","Female","ages30to44","postgraduateDegree",450,0.00452597912014966
"Riverina","Female","ages45to59","bachelorDegree",1767,0.017772011345121
"Riverina","Female","ages45to59","gradDipDipCertIIIandIV",4484,0.0450988674994468
"Riverina","Female","ages45to59","highSchoolorCertIorIIorLess",6084,0.0611912377044234
"Riverina","Female","ages45to59","postgraduateDegree",397,0.00399291935710981
"Riverina","Female","ages60plus","bachelorDegree",1378,0.0138595538390361
"Riverina","Female","ages60plus","gradDipDipCertIIIandIV",2796,0.0281214169331965
"Riverina","Female","ages60plus","highSchoolorCertIorIIorLess",11758,0.118258805543822
"Riverina","Female","ages60plus","postgraduateDegree",232,0.0023333936797216
"Riverina","Male","ages18to29","bachelorDegree",680,0.00683925733711504
"Riverina","Male","ages18to29","gradDipDipCertIIIandIV",3540,0.0356043690785107
"Riverina","Male","ages18to29","highSchoolorCertIorIIorLess",5501,0.0553275803109851
"Riverina","Male","ages18to29","postgraduateDegree",47,0.000472713374771187
"Riverina","Male","ages30to44","bachelorDegree",1505,0.0151368857240561
"Riverina","Male","ages30to44","gradDipDipCertIIIandIV",5268,0.0529841288998853
"Riverina","Male","ages30to44","highSchoolorCertIorIIorLess",4030,0.0405326574537847
"Riverina","Male","ages30to44","postgraduateDegree",320,0.00321847404099531
"Riverina","Male","ages45to59","bachelorDegree",1059,0.0106511375294189
"Riverina","Male","ages45to59","gradDipDipCertIIIandIV",5649,0.0568161245549454
"Riverina","Male","ages45to59","highSchoolorCertIorIIorLess",5635,0.0566753163156518
"Riverina","Male","ages45to59","postgraduateDegree",357,0.0035906101019854
"Riverina","Male","ages60plus","bachelorDegree",867,0.00872005310482168
"Riverina","Male","ages60plus","gradDipDipCertIIIandIV",5252,0.0528232051978356
"Riverina","Male","ages60plus","highSchoolorCertIorIIorLess",8973,0.0902480236557842
"Riverina","Male","ages60plus","postgraduateDegree",326,0.00327882042926398
"Robertson","Female","ages18to29","bachelorDegree",1349,0.0139075032474896
"Robertson","Female","ages18to29","gradDipDipCertIIIandIV",2517,0.025948988638941
"Robertson","Female","ages18to29","highSchoolorCertIorIIorLess",4092,0.0421864368337491
"Robertson","Female","ages18to29","postgraduateDegree",139,0.00143301923751005
"Robertson","Female","ages30to44","bachelorDegree",3140,0.0323718014804429
"Robertson","Female","ages30to44","gradDipDipCertIIIandIV",4583,0.0472483968741624
"Robertson","Female","ages30to44","highSchoolorCertIorIIorLess",3198,0.0329697519536485
"Robertson","Female","ages30to44","postgraduateDegree",724,0.00746407142415308
"Robertson","Female","ages45to59","bachelorDegree",2385,0.0245881358378523
"Robertson","Female","ages45to59","gradDipDipCertIIIandIV",5059,0.0521557145508155
"Robertson","Female","ages45to59","highSchoolorCertIorIIorLess",5342,0.0550733004804223
"Robertson","Female","ages45to59","postgraduateDegree",626,0.0064537413142539
"Robertson","Female","ages60plus","bachelorDegree",1792,0.0184746077238706
"Robertson","Female","ages60plus","gradDipDipCertIIIandIV",3608,0.0371966432297573
"Robertson","Female","ages60plus","highSchoolorCertIorIIorLess",10964,0.113033258417699
"Robertson","Female","ages60plus","postgraduateDegree",417,0.00429905771253015
"Robertson","Male","ages18to29","bachelorDegree",874,0.00901049506175385
"Robertson","Male","ages18to29","gradDipDipCertIIIandIV",2564,0.0264335347120559
"Robertson","Male","ages18to29","highSchoolorCertIorIIorLess",4860,0.0501041258582651
"Robertson","Male","ages18to29","postgraduateDegree",88,0.000907235200725788
"Robertson","Male","ages30to44","bachelorDegree",2087,0.0215159075444855
"Robertson","Male","ages30to44","gradDipDipCertIIIandIV",5204,0.0536505907338296
"Robertson","Male","ages30to44","highSchoolorCertIorIIorLess",3160,0.0325779912987897
"Robertson","Male","ages30to44","postgraduateDegree",567,0.00584548135013093
"Robertson","Male","ages45to59","bachelorDegree",1617,0.0166704468133364
"Robertson","Male","ages45to59","gradDipDipCertIIIandIV",6151,0.0634136786325491
"Robertson","Male","ages45to59","highSchoolorCertIorIIorLess",4116,0.0424338646157653
"Robertson","Male","ages45to59","postgraduateDegree",621,0.00640219385966721
"Robertson","Male","ages60plus","bachelorDegree",1831,0.0188766778696468
"Robertson","Male","ages60plus","gradDipDipCertIIIandIV",6639,0.0684447102002103
"Robertson","Male","ages60plus","highSchoolorCertIorIIorLess",6021,0.0620734448132951
"Robertson","Male","ages60plus","postgraduateDegree",663,0.00683519247819543
"Ryan","Female","ages18to29","bachelorDegree",4582,0.0420050970829284
"Ryan","Female","ages18to29","gradDipDipCertIIIandIV",2705,0.0247978584917768
"Ryan","Female","ages18to29","highSchoolorCertIorIIorLess",7799,0.071496672228232
"Ryan","Female","ages18to29","postgraduateDegree",843,0.00772813113070901
"Ryan","Female","ages30to44","bachelorDegree",6324,0.0579747346033259
"Ryan","Female","ages30to44","gradDipDipCertIIIandIV",3682,0.033754423277901
"Ryan","Female","ages30to44","highSchoolorCertIorIIorLess",2144,0.0196549384866431
"Ryan","Female","ages30to44","postgraduateDegree",2663,0.0244128270475422
"Ryan","Female","ages45to59","bachelorDegree",4217,0.0386589904842229
"Ryan","Female","ages45to59","gradDipDipCertIIIandIV",3927,0.0360004400359363
"Ryan","Female","ages45to59","highSchoolorCertIorIIorLess",3091,0.0283364808125997
"Ryan","Female","ages45to59","postgraduateDegree",1900,0.0174180891439468
"Ryan","Female","ages60plus","bachelorDegree",2789,0.0255679213802461
"Ryan","Female","ages60plus","gradDipDipCertIIIandIV",2728,0.025008709044572
"Ryan","Female","ages60plus","highSchoolorCertIorIIorLess",6085,0.0557837223373242
"Ryan","Female","ages60plus","postgraduateDegree",1047,0.00959828385984855
"Ryan","Male","ages18to29","bachelorDegree",3636,0.0333327221723107
"Ryan","Male","ages18to29","gradDipDipCertIIIandIV",3059,0.0280431235217543
"Ryan","Male","ages18to29","highSchoolorCertIorIIorLess",8283,0.0759337012522689
"Ryan","Male","ages18to29","postgraduateDegree",623,0.00571129975614675
"Ryan","Male","ages30to44","bachelorDegree",4830,0.0442786160869804
"Ryan","Male","ages30to44","gradDipDipCertIIIandIV",4018,0.0368346748317779
"Ryan","Male","ages30to44","highSchoolorCertIorIIorLess",2170,0.019893291285455
"Ryan","Male","ages30to44","postgraduateDegree",2676,0.0245320034469482
"Ryan","Male","ages45to59","bachelorDegree",3793,0.0347720063805211
"Ryan","Male","ages45to59","gradDipDipCertIIIandIV",3986,0.0365413175409325
"Ryan","Male","ages45to59","highSchoolorCertIorIIorLess",2042,0.0187198621220733
"Ryan","Male","ages45to59","postgraduateDegree",2415,0.0221393080434902
"Ryan","Male","ages60plus","bachelorDegree",2862,0.0262371426999872
"Ryan","Male","ages60plus","gradDipDipCertIIIandIV",3412,0.0312792211363928
"Ryan","Male","ages60plus","highSchoolorCertIorIIorLess",2835,0.0259896224858363
"Ryan","Male","ages60plus","postgraduateDegree",1916,0.0175647677893695
"Scullin","Female","ages18to29","bachelorDegree",2735,0.0260582905380299
"Scullin","Female","ages18to29","gradDipDipCertIIIandIV",3391,0.0323084691826176
"Scullin","Female","ages18to29","highSchoolorCertIorIIorLess",5845,0.0556894728317311
"Scullin","Female","ages18to29","postgraduateDegree",600,0.00571662680907419
"Scullin","Female","ages30to44","bachelorDegree",4145,0.0394923635393542
"Scullin","Female","ages30to44","gradDipDipCertIIIandIV",5523,0.0526215497775279
"Scullin","Female","ages30to44","highSchoolorCertIorIIorLess",5350,0.0509732557142449
"Scullin","Female","ages30to44","postgraduateDegree",1505,0.0143392055794278
"Scullin","Female","ages45to59","bachelorDegree",1417,0.0135007669807636
"Scullin","Female","ages45to59","gradDipDipCertIIIandIV",3426,0.0326419390798136
"Scullin","Female","ages45to59","highSchoolorCertIorIIorLess",7611,0.0725154110731061
"Scullin","Female","ages45to59","postgraduateDegree",305,0.00290595196127938
"Scullin","Female","ages60plus","bachelorDegree",623,0.0059357641700887
"Scullin","Female","ages60plus","gradDipDipCertIIIandIV",1202,0.0114523090408453
"Scullin","Female","ages60plus","highSchoolorCertIorIIorLess",9223,0.0878740817668188
"Scullin","Female","ages60plus","postgraduateDegree",86,0.000819383175967301
"Scullin","Male","ages18to29","bachelorDegree",1902,0.0181217069847652
"Scullin","Male","ages18to29","gradDipDipCertIIIandIV",3762,0.0358432500928952
"Scullin","Male","ages18to29","highSchoolorCertIorIIorLess",6684,0.0636832226530865
"Scullin","Male","ages18to29","postgraduateDegree",438,0.00417313757062416
"Scullin","Male","ages30to44","bachelorDegree",3222,0.0306982859647284
"Scullin","Male","ages30to44","gradDipDipCertIIIandIV",5997,0.0571376849566965
"Scullin","Male","ages30to44","highSchoolorCertIorIIorLess",5686,0.0541745667273264
"Scullin","Male","ages30to44","postgraduateDegree",1602,0.0152633935802281
"Scullin","Male","ages45to59","bachelorDegree",1319,0.0125670512686148
"Scullin","Male","ages45to59","gradDipDipCertIIIandIV",4459,0.0424840649027697
"Scullin","Male","ages45to59","highSchoolorCertIorIIorLess",5967,0.0568518536162428
"Scullin","Male","ages45to59","postgraduateDegree",475,0.00452566289051707
"Scullin","Male","ages60plus","bachelorDegree",655,0.00624065093323933
"Scullin","Male","ages60plus","gradDipDipCertIIIandIV",2960,0.0282020255914327
"Scullin","Male","ages60plus","highSchoolorCertIorIIorLess",6659,0.0634450298693751
"Scullin","Male","ages60plus","postgraduateDegree",183,0.00174357117676763
"Shortland","Female","ages18to29","bachelorDegree",1265,0.0128314365122837
"Shortland","Female","ages18to29","gradDipDipCertIIIandIV",2745,0.027843710060252
"Shortland","Female","ages18to29","highSchoolorCertIorIIorLess",4419,0.0448238086543728
"Shortland","Female","ages18to29","postgraduateDegree",101,0.00102448623536811
"Shortland","Female","ages30to44","bachelorDegree",3107,0.0315156310226604
"Shortland","Female","ages30to44","gradDipDipCertIIIandIV",4538,0.0460308765950541
"Shortland","Female","ages30to44","highSchoolorCertIorIIorLess",3606,0.0365772016310632
"Shortland","Female","ages30to44","postgraduateDegree",624,0.00632949911752176
"Shortland","Female","ages45to59","bachelorDegree",1956,0.0198405453106932
"Shortland","Female","ages45to59","gradDipDipCertIIIandIV",4726,0.047937841072769
"Shortland","Female","ages45to59","highSchoolorCertIorIIorLess",6038,0.0612460187044814
"Shortland","Female","ages45to59","postgraduateDegree",476,0.00482827176272493
"Shortland","Female","ages60plus","bachelorDegree",1446,0.0146673969934879
"Shortland","Female","ages60plus","gradDipDipCertIIIandIV",2991,0.030338993366198
"Shortland","Female","ages60plus","highSchoolorCertIorIIorLess",12057,0.122299312275577
"Shortland","Female","ages60plus","postgraduateDegree",273,0.00276915586391577
"Shortland","Male","ages18to29","bachelorDegree",638,0.00647150711054308
"Shortland","Male","ages18to29","gradDipDipCertIIIandIV",2914,0.0295579494045808
"Shortland","Male","ages18to29","highSchoolorCertIorIIorLess",5241,0.053161706530339
"Shortland","Male","ages18to29","postgraduateDegree",61,0.000618749112450044
"Shortland","Male","ages30to44","bachelorDegree",1844,0.0187044813665226
"Shortland","Male","ages30to44","gradDipDipCertIIIandIV",5540,0.0561945915241515
"Shortland","Male","ages30to44","highSchoolorCertIorIIorLess",3367,0.0341529223216278
"Shortland","Male","ages30to44","postgraduateDegree",446,0.00452396892053638
"Shortland","Male","ages45to59","bachelorDegree",1390,0.0140993650214026
"Shortland","Male","ages45to59","gradDipDipCertIIIandIV",6764,0.0686101474854442
"Shortland","Male","ages45to59","highSchoolorCertIorIIorLess",4217,0.0427748361836366
"Shortland","Male","ages45to59","postgraduateDegree",484,0.00490941918730854
"Shortland","Male","ages60plus","bachelorDegree",1326,0.0134501856247337
"Shortland","Male","ages60plus","gradDipDipCertIIIandIV",7379,0.0748483557503094
"Shortland","Male","ages60plus","highSchoolorCertIorIIorLess",6156,0.0624429432170896
"Shortland","Male","ages60plus","postgraduateDegree",451,0.00457468606090114
"Solomon","Female","ages18to29","bachelorDegree",1973,0.0287144707543188
"Solomon","Female","ages18to29","gradDipDipCertIIIandIV",2348,0.0341721121800003
"Solomon","Female","ages18to29","highSchoolorCertIorIIorLess",3850,0.0560317853036632
"Solomon","Female","ages18to29","postgraduateDegree",316,0.00459897250804093
"Solomon","Female","ages30to44","bachelorDegree",3529,0.0513600442432798
"Solomon","Female","ages30to44","gradDipDipCertIIIandIV",3852,0.0560608927246001
"Solomon","Female","ages30to44","highSchoolorCertIorIIorLess",3408,0.0495990452765933
"Solomon","Female","ages30to44","postgraduateDegree",1017,0.0148011235464482
"Solomon","Female","ages45to59","bachelorDegree",1630,0.0237225480636288
"Solomon","Female","ages45to59","gradDipDipCertIIIandIV",2699,0.0392804645544382
"Solomon","Female","ages45to59","highSchoolorCertIorIIorLess",3364,0.04895868201598
"Solomon","Female","ages45to59","postgraduateDegree",625,0.00909606904280246
"Solomon","Female","ages60plus","bachelorDegree",737,0.0107260846152727
"Solomon","Female","ages60plus","gradDipDipCertIIIandIV",1067,0.0155288090698724
"Solomon","Female","ages60plus","highSchoolorCertIorIIorLess",2909,0.0423367437528198
"Solomon","Female","ages60plus","postgraduateDegree",277,0.00403137779977005
"Solomon","Male","ages18to29","bachelorDegree",1253,0.0182357992170104
"Solomon","Male","ages18to29","gradDipDipCertIIIandIV",3000,0.0436611314054518
"Solomon","Male","ages18to29","highSchoolorCertIorIIorLess",4369,0.0635851610368063
"Solomon","Male","ages18to29","postgraduateDegree",206,0.00299806435650769
"Solomon","Male","ages30to44","bachelorDegree",2391,0.0347979217301451
"Solomon","Male","ages30to44","gradDipDipCertIIIandIV",5354,0.077920565848263
"Solomon","Male","ages30to44","highSchoolorCertIorIIorLess",3284,0.0477943851785013
"Solomon","Male","ages30to44","postgraduateDegree",937,0.0136368267089695
"Solomon","Male","ages45to59","bachelorDegree",1233,0.0179447250076407
"Solomon","Male","ages45to59","gradDipDipCertIIIandIV",4206,0.0612129062304435
"Solomon","Male","ages45to59","highSchoolorCertIorIIorLess",2804,0.040808604153629
"Solomon","Male","ages45to59","postgraduateDegree",562,0.00817918528328797
"Solomon","Male","ages60plus","bachelorDegree",691,0.0100566139337224
"Solomon","Male","ages60plus","gradDipDipCertIIIandIV",2188,0.0318435185050429
"Solomon","Male","ages60plus","highSchoolorCertIorIIorLess",2286,0.0332697821309543
"Solomon","Male","ages60plus","postgraduateDegree",346,0.00503558382209544
"Spence","Female","ages18to29","bachelorDegree",1195,0.010890565762613
"Spence","Female","ages18to29","gradDipDipCertIIIandIV",4301,0.039196923301254
"Spence","Female","ages18to29","highSchoolorCertIorIIorLess",8022,0.0731080489938758
"Spence","Female","ages18to29","postgraduateDegree",113,0.00102981918926801
"Spence","Female","ages30to44","bachelorDegree",1832,0.0166958296879557
"Spence","Female","ages30to44","gradDipDipCertIIIandIV",5560,0.0506707494896471
"Spence","Female","ages30to44","highSchoolorCertIorIIorLess",6985,0.0636574074074074
"Spence","Female","ages30to44","postgraduateDegree",352,0.00320793234179061
"Spence","Female","ages45to59","bachelorDegree",1010,0.00920457859434237
"Spence","Female","ages45to59","gradDipDipCertIIIandIV",4302,0.0392060367454068
"Spence","Female","ages45to59","highSchoolorCertIorIIorLess",8650,0.0788312919218431
"Spence","Female","ages45to59","postgraduateDegree",169,0.00154017206182561
"Spence","Female","ages60plus","bachelorDegree",625,0.00569590259550889
"Spence","Female","ages60plus","gradDipDipCertIIIandIV",1845,0.0168143044619423
"Spence","Female","ages60plus","highSchoolorCertIorIIorLess",10578,0.0964020122484689
"Spence","Female","ages60plus","postgraduateDegree",62,0.000565033537474482
"Spence","Male","ages18to29","bachelorDegree",626,0.00570501603966171
"Spence","Male","ages18to29","gradDipDipCertIIIandIV",3962,0.03610746573345
"Spence","Male","ages18to29","highSchoolorCertIorIIorLess",8714,0.0794145523476232
"Spence","Male","ages18to29","postgraduateDegree",49,0.000446558763487897
"Spence","Male","ages30to44","bachelorDegree",1114,0.0101523767862351
"Spence","Male","ages30to44","gradDipDipCertIIIandIV",5852,0.0533318751822689
"Spence","Male","ages30to44","highSchoolorCertIorIIorLess",7470,0.0680774278215223
"Spence","Male","ages30to44","postgraduateDegree",335,0.00305300379119277
"Spence","Male","ages45to59","bachelorDegree",651,0.00593285214348206
